TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
3.30.2320.30	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.30.1660.20	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.20.120.1960	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.30.170.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.20.58.200	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.20.58.1900	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.30.420.60	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.30.360.20	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.40.50.11850	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.90.1380.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
2.60.40.1470	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.20.190.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.40.50.670	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.20.1250.70	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.40.50.11840	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.20.1260.60	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.10.20.70	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.25.40.500	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.10.540	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
2.170.11.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.20.1050.40	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.168.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
2.70.210.12	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
2.30.22.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.1040.30	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.50.30.20	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.20.58.150	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
2.30.170.20	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
2.130.10.110	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.40.50.1260	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
2.10.110.40	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
4.10.51.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.90.20.20	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.10.20.710	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.1630.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.390.30	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.10.1540	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.50.80.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.30.1370.100	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.20.1020.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.30.56.70	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.10.1410	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
2.20.60.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.40.980.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.40.30.50	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
2.40.10.230	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
4.10.81.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
2.60.40.1450	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.10.41	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.20.960.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.40.970.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.20.58.190	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.20.225.20	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.10.1180	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.287.20	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.90.1720.30	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.40.440.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
2.170.120.12	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
2.60.40.1490	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.90.15.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.300.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.90.199.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.40.366.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.3630.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.20.58.610	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.90.1180.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.15.30	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.760.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.40.630.20	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
2.60.120.470	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.25.40.210	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
2.60.9.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.20.1440.130	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.65.10.20	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
2.40.180.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.1100.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.30.43.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.442.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.132.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
4.10.95.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.10.1200	-	0.999999999996539	-3.46097543568594e-12	33	0	0	382	8522
2.120.10.80	-	0.99999999999657	-3.42960143283664e-12	73	0	0	382	8522
3.60.21.10	-	0.999999999998124	-1.87612120747757e-12	27	0	0	382	8522
1.25.40.90	-	0.999999999998124	-1.87612120747757e-12	27	0	0	382	8522
3.30.1330.20	-	0.999999999998432	-1.56834971921941e-12	19	0	0	382	8522
2.30.30.30	-	0.999999999998432	-1.56834971921941e-12	19	0	0	382	8522
3.10.20.230	-	0.999999999998661	-1.3386769869689e-12	7	0	0	382	8522
3.30.810.10	-	0.999999999998661	-1.3386769869689e-12	7	0	0	382	8522
4.10.1040.10	-	0.999999999998661	-1.3386769869689e-12	7	0	0	382	8522
1.20.5.690	-	0.999999999998661	-1.3386769869689e-12	7	0	0	382	8522
1.10.472.30	-	0.999999999998661	-1.3386769869689e-12	7	0	0	382	8522
1.10.720.40	-	0.999999999998661	-1.3386769869689e-12	7	0	0	382	8522
1.20.930.40	-	0.999999999998661	-1.3386769869689e-12	7	0	0	382	8522
1.10.1040.10	-	0.999999999998661	-1.3386769869689e-12	7	0	0	382	8522
3.30.559.40	-	0.999999999998661	-1.3386769869689e-12	7	0	0	382	8522
3.80.20.20	-	0.999999999998661	-1.3386769869689e-12	7	0	0	382	8522
1.10.1380.10	-	0.999999999998661	-1.3386769869689e-12	7	0	0	382	8522
1.20.190.20	-	0.999999999998661	-1.3386769869689e-12	7	0	0	382	8522
3.30.230.70	-	0.999999999998661	-1.3386769869689e-12	7	0	0	382	8522
3.30.559.70	-	0.999999999998661	-1.3386769869689e-12	7	0	0	382	8522
3.30.70.850	-	0.999999999998661	-1.3386769869689e-12	7	0	0	382	8522
2.60.490.10	-	0.999999999998661	-1.3386769869689e-12	7	0	0	382	8522
3.40.50.200	-	0.999999999999048	-9.52075335759634e-13	11	0	0	382	8522
1.20.1730.10	-	0.999999999999048	-9.52075335759634e-13	11	0	0	382	8522
3.40.800.20	-	0.999999999999048	-9.52075335759634e-13	11	0	0	382	8522
3.40.50.11210	-	0.999999999999048	-9.52075335759634e-13	11	0	0	382	8522
3.30.1370.50	-	0.999999999999048	-9.52075335759634e-13	11	0	0	382	8522
3.30.70.141	-	0.999999999999048	-9.52075335759634e-13	11	0	0	382	8522
3.40.50.800	-	0.999999999999048	-9.52075335759634e-13	11	0	0	382	8522
4.10.740.10	-	0.999999999999048	-9.52075335759634e-13	11	0	0	382	8522
3.40.605.10	-	0.999999999999329	-6.7114106865756e-13	18	0	0	382	8522
3.40.309.10	-	0.999999999999329	-6.7114106865756e-13	18	0	0	382	8522
1.20.1050.80	-	0.999999999999828	-1.72315337174503e-13	10	0	0	382	8522
3.90.215.10	-	0.999999999999828	-1.72315337174503e-13	10	0	0	382	8522
1.10.12.10	-	0.999999999999828	-1.72315337174503e-13	10	0	0	382	8522
1.20.1530.20	-	0.999999999999828	-1.72315337174503e-13	10	0	0	382	8522
3.90.290.10	-	0.999999999999828	-1.72315337174503e-13	10	0	0	382	8522
3.40.50.880	-	0.999999999999828	-1.72315337174503e-13	10	0	0	382	8522
1.20.1510.10	-	0.999999999999828	-1.72315337174503e-13	10	0	0	382	8522
3.30.310.10	-	0.999999999999828	-1.72315337174503e-13	10	0	0	382	8522
3.90.810.10	-	0.999999999999828	-1.72315337174503e-13	10	0	0	382	8522
1.20.90.10	-	0.999999999999828	-1.72315337174503e-13	10	0	0	382	8522
3.40.47.10	-	0.999999999999828	-1.72315337174503e-13	10	0	0	382	8522
3.90.260.10	-	0.999999999999828	-1.72315337174503e-13	10	0	0	382	8522
3.30.450.40	-	1.00000000000036	3.64223170972466e-13	8	0	0	382	8522
2.60.120.590	-	1.00000000000036	3.64223170972466e-13	8	0	0	382	8522
3.90.520.10	-	1.00000000000036	3.64223170972466e-13	8	0	0	382	8522
3.30.800.10	-	1.00000000000036	3.64223170972466e-13	8	0	0	382	8522
3.30.70.340	-	1.00000000000036	3.64223170972466e-13	8	0	0	382	8522
1.25.40.70	-	1.00000000000036	3.64223170972466e-13	8	0	0	382	8522
4.10.530.10	-	1.00000000000036	3.64223170972466e-13	8	0	0	382	8522
1.10.3080.10	-	1.00000000000036	3.64223170972466e-13	8	0	0	382	8522
1.10.950.10	-	1.00000000000036	3.64223170972466e-13	8	0	0	382	8522
3.40.50.11660	-	1.00000000000036	3.64223170972466e-13	8	0	0	382	8522
4.10.1110.10	-	1.00000000000036	3.64223170972466e-13	8	0	0	382	8522
3.40.50.1910	-	1.00000000000036	3.64223170972466e-13	8	0	0	382	8522
3.40.525.10	-	1.0000000000008	7.97150303740416e-13	24	0	0	382	8522
3.60.10.10	-	1.0000000000008	7.97150303740416e-13	24	0	0	382	8522
1.10.720.30	-	1.0000000000008	7.97150303740416e-13	24	0	0	382	8522
3.40.20.10	-	1.0000000000008	7.97150303740416e-13	24	0	0	382	8522
3.30.260.10	-	1.00000000000292	2.91646659357642e-12	12	0	0	382	8522
2.40.50.90	-	1.00000000000292	2.91646659357642e-12	12	0	0	382	8522
3.10.20.30	-	1.00000000000292	2.91646659357642e-12	12	0	0	382	8522
2.60.40.1730	-	1.00000000000292	2.91646659357642e-12	12	0	0	382	8522
3.30.40.180	-	1.00000000000292	2.91646659357642e-12	12	0	0	382	8522
1.20.920.10	-	1.00000000000452	4.5179595984938e-12	44	0	0	382	8522
3.30.1370.10	-	1.00000000000452	4.5179595984938e-12	44	0	0	382	8522
1.10.10.1210	-	1.00000000000677	6.76822860957774e-12	34	0	0	382	8522
3.20.20.190	-	1.00000000000805	8.04873584360517e-12	25	0	0	382	8522
3.40.50.10810	-	1.00000000000943	9.42962270414086e-12	32	0	0	382	8522
3.40.50.620	-	1.00000000001215	1.21492381730757e-11	40	0	0	382	8522
3.30.230.10	-	1.00000000001416	1.41647318162526e-11	21	0	0	382	8522
1.10.287.600	-	1.00000000001416	1.41647318162526e-11	21	0	0	382	8522
3.30.565.10	-	1.00000000001416	1.41647318162526e-11	21	0	0	382	8522
3.40.50.1440	-	1.00000000001416	1.41647318162526e-11	21	0	0	382	8522
2.60.40.1180	-	1.00000000001416	1.41647318162526e-11	21	0	0	382	8522
4.10.70.10	-	1.00000000001416	1.41647318162526e-11	21	0	0	382	8522
2.60.40.790	-	1.00000000001425	1.42517116072817e-11	26	0	0	382	8522
1.10.287.110	-	1.00000000001597	1.59670075901053e-11	51	0	0	382	8522
1.10.20.10	-	1.00000000001611	1.6110969006143e-11	71	0	0	382	8522
3.10.110.10	-	1.00000000002786	2.78599563331888e-11	54	0	0	382	8522
1.10.4020.10	-	1.00000000002786	2.78599563331888e-11	54	0	0	382	8522
